"Skill or Certification: ID","Skill or Certification: Skill or Certification Name","Certification Source","External ID","Group","Hierarchy Level","Hierarchy Path","Parent Category","Primary Product Skill","Description","Record Type Name","Type","Unique Name","Badge","Skill or Certification: Last Modified Date","Skill Or Certification","Category"
"a9J0M000000xhTO","Analysis","","0Sk0M000000TNAHSA4","","3","Discipline > Discipline - Innovation","Discipline - Innovation","0","Reviewing the research and gaining insights from the findings that lead to the synthesis and then the concept creation","Skill","Discipline","Analysis","","7/15/2026","Skill","Discipline - Innovation"
"a9J0M000000xhU0","Co-Creation","","0Sk0M000000TNALSA4","","3","Discipline > Discipline - Innovation","Discipline - Innovation","0","Using all the information available to work in a multi-disciplinary group to imagine solutions together","Skill","Discipline","Co-Creation","","7/15/2026","Skill","Discipline - Innovation"
"a9J0M000000xhUA","Contextual Research","","0Sk0M000000TNAGSA4","","3","Discipline > Discipline - Innovation","Discipline - Innovation","0","Understanding and using the tools of market, industry,trends and other research to amass all relevant information","Skill","Discipline","Contextual Research","","7/15/2026","Skill","Discipline - Innovation"
"a9Jed000000BDy1","*Intent Writing","","","","3","Discipline > Discipline - Agentforce Implementation","Discipline - Agentforce Implementation","1","Authors agent-executable instructions that translate business outcomes into defined goals, success criteria, constraints, guardrails, and expected behaviors to enable reliable AI execution.","Skill","Discipline","*Intent Writing","","7/15/2026","Skill","Discipline - Agentforce Implementation"
"a9Jed000000BDzd","*Human-AI Orchestration","","","","3","Discipline > Discipline - Agentforce Implementation","Discipline - Agentforce Implementation","1","Directs and coordinates work between people and AI agents, determining when to automate, intervene, validate, escalate, or redirect activities to deliver business outcomes effectively and responsibly.","Skill","Discipline","*Human-AI Orchestration","","7/15/2026","Skill","Discipline - Agentforce Implementation"
"a9Jed0000000Xbt","Agentic Delivery","","","","3","Discipline > Discipline - Agentforce Implementation","Discipline - Agentforce Implementation","0","Possesses a working knowledge of the AI/ML lifecycle, including model deployment, monitoring, and evaluation concepts, to better understand a customer's operational landscape.","Skill","Discipline","Agentic Delivery","","7/15/2026","Skill","Discipline - Agentforce Implementation"
"a9Jed0000000FK1","Responsible Agent Design","","0Sked00000000BKCAY","","3","Discipline > Discipline - Agentforce Implementation","Discipline - Agentforce Implementation","0","Aligns agent design and outcomes with customer Responsible AI criteria and risk tolerance, applies AI governance standards (e.g., NIST, ISO 42001), and advises on enterprise AI governance and risk management.","Skill","Discipline","Responsible Agent Design","","7/15/2026","Skill","Discipline - Agentforce Implementation"
"a9Jed0000000FLd","AI Regulatory Acumen","","0Sked00000000BLCAY","","3","Discipline > Discipline - Agentforce Implementation","Discipline - Agentforce Implementation","0","Demonstrate knowledge of relevant (by region and industry) AI regulatory landscape to Agent lifecycle, in a partnering capacity with customer stakeholders (guidance, not final decision-making).","Skill","Discipline","AI Regulatory Acumen","","7/15/2026","Skill","Discipline - Agentforce Implementation"
"a9Jed0000000FNF","Agent Performance Tracking and Optimization","","0Sked00000000BWCAY","","3","Discipline > Discipline - Agentforce Implementation","Discipline - Agentforce Implementation","0","Demonstrates ability to track performance metrics and user feedback to execute iterative improvements necessary to optimize agent performance and consumption.","Skill","Discipline","Agent Performance Tracking and Optimization","","7/15/2026","Skill","Discipline - Agentforce Implementation"
"a9Jed0000000FOr","Digital Labor Analysis","","0Sked00000000BMCAY","","3","Discipline > Discipline - Agentforce Implementation","Discipline - Agentforce Implementation","0","Analyze existing business operations and processes to identify opportunities for optimization and transformation through the strategic combination of human labor and AI/Agentforce technologies. This includes understanding of sociotechnical systems, AI cap","Skill","Discipline","Digital Labor Analysis","","7/15/2026","Skill","Discipline - Agentforce Implementation"
"a9Jed0000000FQT","AI and Agentic Transformation","","0Sked00000000BNCAY","","3","Discipline > Discipline - Agentforce Implementation","Discipline - Agentforce Implementation","0","Guide organizations through transformative processes enabled by AI and autonomous agents, focusing on operational enhancements through Agentforce. Leads AI-driven transformation during the Discovery, Strategy, and Change Management phases.","Skill","Discipline","AI and Agentic Transformation","","7/15/2026","Skill","Discipline - Agentforce Implementation"
"a9Jed0000000FS5","Agentforce Delivery","","0Sked00000000BSCAY","","3","Discipline > Discipline - Agentforce Implementation","Discipline - Agentforce Implementation","0","Translates complex business needs to design and deliver a complete, end-to-end Agentforce implementation. This includes configuring topics, instructions, actions, and any necessary data integrations, followed by deployment within a designated channel. Cre","Skill","Discipline","Agentforce Delivery","","7/15/2026","Skill","Discipline - Agentforce Implementation"
"a9Jed0000000FWv","Conversation Design","","0Sked00000000BPCAY","","3","Discipline > Discipline - Agentforce Implementation","Discipline - Agentforce Implementation","0","Apply conversation design methods (encompassing voice user interface, interaction, visual, motion, audio, service, design thinking, and UX writing) to create detailed specifications, patterns, guidance and instructions that outline the flow and logic for","Skill","Discipline","Conversation Design","","7/15/2026","Skill","Discipline - Agentforce Implementation"
"a9Jed0000000FYX","Agent Safety Testing","","0Sked00000000BOCAY","","3","Discipline > Discipline - Agentforce Implementation","Discipline - Agentforce Implementation","0","Demonstrate knowledge of AI and various deployment conditions (ex. internal assistant, customer facing, autonomous, risk area of use case, etc) in order to design and execute Agent test strategy, plan, and details. Perform and record test results to pre-d","Skill","Discipline","Agent Safety Testing","","7/15/2026","Skill","Discipline - Agentforce Implementation"
"a9Jed0000000Fbl","Ethical AI Analysis","","0Sked00000000BJCAY","","3","Discipline > Discipline - Agentforce Implementation","Discipline - Agentforce Implementation","0","Implement principles of AI ethics, apply socio-technical harm and AI risk knowledge to AI and Agentforce engagements, and ensure the application of ethical AI principles of accuracy, safety, honesty, empowerment, and sustainablility to achieve safe and re","Skill","Discipline","Ethical AI Analysis","","7/15/2026","Skill","Discipline - Agentforce Implementation"
"a9Jed0000000IzR","AI Ecosystem and Frameworks","","0Sked00000000JNCAY","","3","Discipline > Discipline - Agentforce Implementation","Discipline - Agentforce Implementation","0","Demonstrates an understanding of the Generative AI landscape.
Understands the key strengths and weaknesses of the various major LLM offerings. Understands the integration options across LLM providers. Familiar with agent orchestration frameworks.","Skill","Discipline","AI Ecosystem and Frameworks","","7/15/2026","Skill","Discipline - Agentforce Implementation"
"a9Jed000000BnWr","*Claudeforce","","","","3","Product > Product - AgentForce","Product - AgentForce","1","Demonstrates ability to guide customers on Claudeforce out of the box and custom features and capabilities","Skill","Product","*Claudeforce","","9/7/2026","Skill","Product - AgentForce"
"a9Jed00000003Qv","*Agentforce","","0Sked000000003JCAQ","","3","Product > Product - AgentForce","Product - AgentForce","1","Demonstrates ability to guide customers on AgentForce out of the box and custom features and capabilities including designing topics, instructions, guardrails and actions in order to optimize their implementations","Skill","Product","*Agentforce","","7/15/2026","Skill","Product - AgentForce"
"a9Jed0000000FFB","Agentforce Troubleshooting","","0Sked00000000BYCAY","","3","Product > Product - AgentForce","Product - AgentForce","0","Ensure quality, reliability and scalability of Agentforce implementations through rigorous testing and effective debugging.","Skill","Product","Agentforce Troubleshooting","","7/15/2026","Skill","Product - AgentForce"
"a9Jed0000000FGn","Agentforce Builder","","0Sked00000000BRCAY","","3","Product > Product - AgentForce","Product - AgentForce","0","Demonstrates proficiency in using Agentforce Builder to configure and deploy Agentforce autonomous agents, including defining workflows, rules, and integration points.","Skill","Product","Agentforce Builder","","7/15/2026","Skill","Product - AgentForce"
"a9Jed0000000Fa9","Agentforce Security","","0Sked00000000BUCAY","","3","Product > Product - AgentForce","Product - AgentForce","0","Ensures security measures for Agentforce agents, focusing on safeguarding data, managing permissions, and compliance within Salesforce environments.","Skill","Product","Agentforce Security","","7/15/2026","Skill","Product - AgentForce"
"a9Jed0000000FdN","Multi Agent Concepts","","0Sked00000000BZCAY","","3","Product > Product - AgentForce","Product - AgentForce","0","Applies multi-agent concepts, including agent collaboration, task handoffs, orchestration, context sharing, role definition, and coordination strategies.","Skill","Product","Multi Agent Concepts","","7/15/2026","Skill","Product - AgentForce"
"a9Jed0000000Fez","Agentforce API","","0Sked00000000BQCAY","","3","Product > Product - AgentForce","Product - AgentForce","0","Demonstrates proficiency in leveraging the Agentforce API to create custom integrations, automate processes, and extend Agentforce capabilities across Salesforce products.","Skill","Product","Agentforce API","","7/15/2026","Skill","Product - AgentForce"
